dataset,file_name,class_label,split,path
eye_diseases,_21_4533748.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_21_4533748.jpg
eye_diseases,_21_8755311.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_21_8755311.jpg
eye_diseases,_220_2113285.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_220_2113285.jpg
eye_diseases,_221_6907746.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_221_6907746.jpg
eye_diseases,_221_9234991.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_221_9234991.jpg
eye_diseases,_222_7343969.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_222_7343969.jpg
eye_diseases,_223_4290439.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_223_4290439.jpg
eye_diseases,_224_4070697.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_224_4070697.jpg
eye_diseases,_224_4837152.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_224_4837152.jpg
eye_diseases,_225_8520.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_225_8520.jpg
eye_diseases,_226_4234312.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_226_4234312.jpg
eye_diseases,_227_1163752.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_227_1163752.jpg
eye_diseases,_227_498752.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_227_498752.jpg
eye_diseases,_227_9889754.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_227_9889754.jpg
eye_diseases,_228_2229739.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_228_2229739.jpg
eye_diseases,_228_4231065.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_228_4231065.jpg
eye_diseases,_229_5185520.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_229_5185520.jpg
eye_diseases,_22_2368616.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_22_2368616.jpg
eye_diseases,_22_9724179.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_22_9724179.jpg
eye_diseases,_230_7976367.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_230_7976367.jpg
eye_diseases,_230_9762004.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_230_9762004.jpg
eye_diseases,_231_3245768.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_231_3245768.jpg
eye_diseases,_232_6943070.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_232_6943070.jpg
eye_diseases,_233_8101340.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_233_8101340.jpg
eye_diseases,_233_9763374.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_233_9763374.jpg
eye_diseases,_234_579953.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_234_579953.jpg
eye_diseases,_235_2122461.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_235_2122461.jpg
eye_diseases,_236_9551809.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_236_9551809.jpg
eye_diseases,_237_8444315.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_237_8444315.jpg
eye_diseases,_237_9130201.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_237_9130201.jpg
eye_diseases,_238_358899.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_238_358899.jpg
eye_diseases,_238_5389628.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_238_5389628.jpg
eye_diseases,_238_9445598.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_238_9445598.jpg
eye_diseases,_239_3022913.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_239_3022913.jpg
eye_diseases,_23_4636959.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_23_4636959.jpg
eye_diseases,_23_5187079.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_23_5187079.jpg
eye_diseases,_23_9533792.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_23_9533792.jpg
eye_diseases,_240_4981563.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_240_4981563.jpg
eye_diseases,_241_6604562.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_241_6604562.jpg
eye_diseases,_241_7236668.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_241_7236668.jpg
eye_diseases,_242_3038184.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_242_3038184.jpg
eye_diseases,_242_7073642.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_242_7073642.jpg
eye_diseases,_243_1070648.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_243_1070648.jpg
eye_diseases,_243_5311552.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_243_5311552.jpg
eye_diseases,_244_3481752.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_244_3481752.jpg
eye_diseases,_244_5451565.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_244_5451565.jpg
eye_diseases,_245_498355.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_245_498355.jpg
eye_diseases,_245_5686342.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_245_5686342.jpg
eye_diseases,_245_789720.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_245_789720.jpg
eye_diseases,_246_8777337.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_246_8777337.jpg
eye_diseases,_247_7009710.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_247_7009710.jpg
eye_diseases,_247_9509040.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_247_9509040.jpg
eye_diseases,_248_3607543.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_248_3607543.jpg
eye_diseases,_248_8765348.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_248_8765348.jpg
eye_diseases,_249_4807123.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_249_4807123.jpg
eye_diseases,_24_6096407.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_24_6096407.jpg
eye_diseases,_24_8522038.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_24_8522038.jpg
eye_diseases,_250_4727436.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_250_4727436.jpg
eye_diseases,_251_1089143.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_251_1089143.jpg
eye_diseases,_251_6299381.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_251_6299381.jpg
eye_diseases,_252_4692803.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_252_4692803.jpg
eye_diseases,_252_5300307.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_252_5300307.jpg
eye_diseases,_253_1359558.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_253_1359558.jpg
eye_diseases,_253_643151.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_253_643151.jpg
eye_diseases,_254_1206508.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_254_1206508.jpg
eye_diseases,_254_9630074.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_254_9630074.jpg
eye_diseases,_255_7810419.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_255_7810419.jpg
eye_diseases,_256_5928804.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_256_5928804.jpg
eye_diseases,_257_8575584.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_257_8575584.jpg
eye_diseases,_257_9976187.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_257_9976187.jpg
eye_diseases,_258_1685319.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_258_1685319.jpg
eye_diseases,_258_9144081.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_258_9144081.jpg
eye_diseases,_259_2170334.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_259_2170334.jpg
eye_diseases,_259_9554919.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_259_9554919.jpg
eye_diseases,_25_4707227.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_25_4707227.jpg
eye_diseases,_260_4628277.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_260_4628277.jpg
eye_diseases,_261_1001819.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_261_1001819.jpg
eye_diseases,_262_2214906.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_262_2214906.jpg
eye_diseases,_262_7895370.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_262_7895370.jpg
eye_diseases,_263_7022799.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_263_7022799.jpg
eye_diseases,_263_9418780.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_263_9418780.jpg
eye_diseases,_264_422425.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_264_422425.jpg
eye_diseases,_264_4584815.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_264_4584815.jpg
eye_diseases,_265_7470675.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_265_7470675.jpg
eye_diseases,_266_5676850.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_266_5676850.jpg
eye_diseases,_267_6890587.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_267_6890587.jpg
eye_diseases,_267_7559168.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_267_7559168.jpg
eye_diseases,_268_113112.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_268_113112.jpg
eye_diseases,_268_8496846.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_268_8496846.jpg
eye_diseases,_269_2821321.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_269_2821321.jpg
eye_diseases,_269_5232883.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_269_5232883.jpg
eye_diseases,_26_1879474.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_26_1879474.jpg
eye_diseases,_26_2782553.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_26_2782553.jpg
eye_diseases,_270_58393.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_270_58393.jpg
eye_diseases,_270_651748.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_270_651748.jpg
eye_diseases,_270_9344899.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_270_9344899.jpg
eye_diseases,_271_8355519.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_271_8355519.jpg
eye_diseases,_272_4578328.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_272_4578328.jpg
eye_diseases,_272_7270483.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_272_7270483.jpg
eye_diseases,_273_7267841.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_273_7267841.jpg
eye_diseases,_273_9043733.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_273_9043733.jpg
eye_diseases,_274_6913203.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_274_6913203.jpg
eye_diseases,_274_8144937.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_274_8144937.jpg
eye_diseases,_275_3439882.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_275_3439882.jpg
eye_diseases,_276_1796806.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_276_1796806.jpg
eye_diseases,_277_8311217.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_277_8311217.jpg
eye_diseases,_277_9501088.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_277_9501088.jpg
eye_diseases,_278_248700.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_278_248700.jpg
eye_diseases,_278_8657701.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_278_8657701.jpg
eye_diseases,_279_2310498.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_279_2310498.jpg
eye_diseases,_279_4656331.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_279_4656331.jpg
eye_diseases,_27_6695157.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_27_6695157.jpg
eye_diseases,_280_4533213.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_280_4533213.jpg
eye_diseases,_280_7714585.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_280_7714585.jpg
eye_diseases,_281_5275221.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_281_5275221.jpg
eye_diseases,_282_3209093.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_282_3209093.jpg
eye_diseases,_282_3503490.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_282_3503490.jpg
eye_diseases,_283_4908640.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_283_4908640.jpg
eye_diseases,_283_6068531.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_283_6068531.jpg
eye_diseases,_284_7380745.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_284_7380745.jpg
eye_diseases,_285_4325184.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_285_4325184.jpg
eye_diseases,_286_6140741.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_286_6140741.jpg
eye_diseases,_287_401023.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_287_401023.jpg
eye_diseases,_287_8846352.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_287_8846352.jpg
eye_diseases,_288_8210584.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_288_8210584.jpg
eye_diseases,_288_9182789.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_288_9182789.jpg
eye_diseases,_289_683957.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_289_683957.jpg
eye_diseases,_289_7475172.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_289_7475172.jpg
eye_diseases,_28_8675632.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_28_8675632.jpg
eye_diseases,_290_9207731.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_290_9207731.jpg
eye_diseases,_291_9986876.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_291_9986876.jpg
eye_diseases,_292_2084855.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_292_2084855.jpg
eye_diseases,_292_4314144.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_292_4314144.jpg
eye_diseases,_292_8455118.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_292_8455118.jpg
eye_diseases,_293_1732996.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_293_1732996.jpg
eye_diseases,_294_2444042.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_294_2444042.jpg
eye_diseases,_294_4497450.jpg,cataract,test,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_294_4497450.jpg
eye_diseases,_295_4841360.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_295_4841360.jpg
eye_diseases,_295_558295.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_295_558295.jpg
eye_diseases,_295_8218216.jpg,cataract,train,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_295_8218216.jpg
eye_diseases,_296_3277370.jpg,cataract,val,/Users/an.s.babenko/Desktop/notebooks ipynb/eye_classification/cataract/_296_3277370.jpg
